# Constructed from biom file
#OTU ID	IE2	HL2	IA3	IA7	HL5	27-BI	68-BI	49-BI	139-I	HA2	HA8	HE5	IA2	IA5	IA9	IE5	IE7	IL8	IL1	HE2	IL3	HE8	IL6	HE4	HE7	IE3	2-BI	HA1	HA5	HL4	IE9	IL2	HE1	IA8	IA4	IL4	HL1	HL7	HA7	IE8	7A	taxonomy
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio;D_6__Vibrio alginolyticus	4731.0	5548.0	10337.0	2732.0	2408.0	160.0	2178.0	5345.0	20991.0	6094.0	4754.0	3948.0	13165.0	520.0	1116.0	9210.0	7557.0	691.0	12150.0	6950.0	5658.0	7176.0	4908.0	7675.0	3622.0	9255.0	4799.0	1171.0	1474.0	10398.0	3371.0	9796.0	5198.0	3981.0	804.0	447.0	3609.0	3979.0	3244.0	12655.0	3113.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio;D_6__Vibrio fluvialis	19.0	328.0	0.0	15.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	303.0	0.0	66.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	269.0	0.0	194.0	0.0	0.0	0.0	0.0	381.0	707.0	372.0	0.0	0.0	0.0	0.0	0.0	0.0	370.0	135.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio;D_6__Vibrio hepatarius	2013.0	301.0	0.0	1965.0	0.0	0.0	5888.0	656.0	21371.0	1575.0	0.0	0.0	496.0	664.0	0.0	2495.0	3262.0	3732.0	1293.0	0.0	3201.0	0.0	1817.0	771.0	2460.0	7513.0	960.0	0.0	374.0	119792.0	25037.0	744.0	556.0	0.0	819.0	196.0	0.0	0.0	0.0	1974.0	2675.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio;D_6__Vibrio mediterranei	741.0	977.0	2402.0	376.0	720.0	106.0	519.0	0.0	2048.0	377.0	518.0	939.0	3112.0	429.0	176.0	1600.0	1002.0	852.0	2159.0	716.0	0.0	375.0	808.0	1525.0	1013.0	2938.0	983.0	1161.0	735.0	1974.0	656.0	2981.0	811.0	455.0	0.0	70.0	500.0	546.0	258.0	1459.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus;D_6__Bacillus aryabhattai	17.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	373.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus;D_6__Bacillus megaterium	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus;D_6__Bacillus subtilis subsp. natto	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus;D_6__Bacillus thuringiensis DAR 81934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	361.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus salivarius subsp. salivarius	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio;D_6__Vibrio gazogenes	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus;D_6__Bacillus amyloliquefaciens	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 1;D_6__Clostridium butyricum	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
